"Date Time","Date Time(RAW)","%idle","%idle(RAW)","%user","%user(RAW)","%system","%system(RAW)","%iowait","%iowait(RAW)","%used","%used(RAW)","Coverage","Coverage(RAW)"
"4/19/2020 7:34:32 AM","43940.0239823843","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/19/2020 7:35:32 AM","43940.0246766551","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 7:36:32 AM","43940.0253712384","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/19/2020 7:37:32 AM","43940.0260658449","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 7:38:32 AM","43940.0267603588","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 7:39:32 AM","43940.0274545833","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 7:40:32 AM","43940.0281490162","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 7:41:32 AM","43940.0288433681","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/19/2020 7:42:32 AM","43940.0295379167","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 7:43:32 AM","43940.0302326505","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 7:44:27 AM","43940.0308701968","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 7:45:32 AM","43940.0316213079","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/19/2020 7:46:32 AM","43940.0323156481","99.83 %","99.8300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.17 %","0.1700","100 %","0000010000"
"4/19/2020 7:47:32 AM","43940.0330102199","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/19/2020 7:48:32 AM","43940.0337046065","99.83 %","99.8300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.17 %","0.1700","100 %","0000010000"
"4/19/2020 7:49:32 AM","43940.0343990509","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 7:50:32 AM","43940.0350934375","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 7:51:32 AM","43940.0357879514","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/19/2020 7:52:32 AM","43940.0364824537","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 7:53:32 AM","43940.0371769329","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/19/2020 7:54:32 AM","43940.0378721528","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 7:55:32 AM","43940.0385655787","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 7:56:32 AM","43940.0392600463","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/19/2020 7:57:32 AM","43940.0399545949","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 7:58:32 AM","43940.0406492361","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 7:59:32 AM","43940.0413433565","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 8:00:32 AM","43940.0420377662","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/19/2020 8:01:32 AM","43940.0427324190","99.82 %","99.8200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.18 %","0.1800","100 %","0000010000"
"4/19/2020 8:02:32 AM","43940.0434268982","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/19/2020 8:03:27 AM","43940.0440649190","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 8:04:32 AM","43940.0448157407","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 8:05:32 AM","43940.0455100347","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:06:32 AM","43940.0462051157","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/19/2020 8:07:32 AM","43940.0468990972","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 8:08:32 AM","43940.0475938194","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 8:09:32 AM","43940.0482880208","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 8:10:32 AM","43940.0489828241","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:11:32 AM","43940.0496767361","99.81 %","99.8100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.19 %","0.1900","100 %","0000010000"
"4/19/2020 8:12:32 AM","43940.0503715393","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 8:13:32 AM","43940.0510659722","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:14:32 AM","43940.0517603125","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 8:15:32 AM","43940.0524544444","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/19/2020 8:16:32 AM","43940.0531494560","99.83 %","99.8300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.17 %","0.1700","100 %","0000010000"
"4/19/2020 8:17:32 AM","43940.0538435648","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/19/2020 8:18:32 AM","43940.0545381366","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:19:32 AM","43940.0552324074","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 8:20:32 AM","43940.0559267477","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:21:32 AM","43940.0566211227","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/19/2020 8:22:32 AM","43940.0573156597","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:23:32 AM","43940.0580103241","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:24:32 AM","43940.0587047685","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:25:32 AM","43940.0593990509","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 8:26:32 AM","43940.0600935301","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/19/2020 8:27:32 AM","43940.0607881597","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:28:32 AM","43940.0614825694","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:29:32 AM","43940.0621767014","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 8:30:32 AM","43940.0628712731","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 8:31:32 AM","43940.0635656250","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/19/2020 8:32:32 AM","43940.0642601505","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:33:27 AM","43940.0648984028","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 8:34:32 AM","43940.0656490278","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 8:35:32 AM","43940.0663434491","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:36:32 AM","43940.0670377662","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/19/2020 8:37:32 AM","43940.0677324884","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:38:32 AM","43940.0684270370","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 8:39:32 AM","43940.0691218519","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 8:40:32 AM","43940.0698157870","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:41:32 AM","43940.0705101157","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/19/2020 8:42:32 AM","43940.0712046065","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 8:43:32 AM","43940.0718992593","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:44:32 AM","43940.0725935417","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 8:45:32 AM","43940.0732879167","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/19/2020 8:46:32 AM","43940.0739826620","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/19/2020 8:47:32 AM","43940.0746768056","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:48:32 AM","43940.0753714699","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:49:32 AM","43940.0760657523","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:50:32 AM","43940.0767600000","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:51:32 AM","43940.0774545833","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/19/2020 8:52:27 AM","43940.0780926736","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:53:32 AM","43940.0788442477","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:54:32 AM","43940.0795380208","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 8:55:32 AM","43940.0802322222","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 8:56:32 AM","43940.0809268750","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/19/2020 8:57:32 AM","43940.0816213426","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 8:58:32 AM","43940.0823158333","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 8:59:32 AM","43940.0830100463","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:00:32 AM","43940.0837045023","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 9:01:32 AM","43940.0843990625","99.81 %","99.8100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.19 %","0.1900","100 %","0000010000"
"4/19/2020 9:02:32 AM","43940.0850935648","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 9:03:32 AM","43940.0857880671","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 9:04:32 AM","43940.0864823727","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:05:32 AM","43940.0871767708","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:06:32 AM","43940.0878711806","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/19/2020 9:07:32 AM","43940.0885660069","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:08:32 AM","43940.0892603819","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/19/2020 9:09:32 AM","43940.0899546991","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 9:10:32 AM","43940.0906488426","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:11:32 AM","43940.0913434028","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/19/2020 9:12:32 AM","43940.0920381366","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 9:13:32 AM","43940.0927325926","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 9:14:32 AM","43940.0934268171","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 9:15:32 AM","43940.0941212731","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/19/2020 9:16:32 AM","43940.0948156134","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/19/2020 9:17:32 AM","43940.0955109144","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:18:32 AM","43940.0962048495","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 9:19:32 AM","43940.0968989583","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:20:32 AM","43940.0975939699","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 9:21:32 AM","43940.0982878241","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/19/2020 9:22:32 AM","43940.0989824537","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:23:32 AM","43940.0996770255","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 9:24:32 AM","43940.1003714352","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/19/2020 9:25:32 AM","43940.1010655671","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:26:32 AM","43940.1017603935","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/19/2020 9:27:32 AM","43940.1024547917","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:28:32 AM","43940.1031492708","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 9:29:32 AM","43940.1038434954","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 9:30:32 AM","43940.1045377894","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/19/2020 9:31:32 AM","43940.1052322569","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/19/2020 9:32:32 AM","43940.1059268519","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 9:33:32 AM","43940.1066215046","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:34:32 AM","43940.1073157639","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 9:35:32 AM","43940.1080100000","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:36:32 AM","43940.1087044907","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/19/2020 9:37:32 AM","43940.1093992361","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 9:38:32 AM","43940.1100937153","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 9:39:32 AM","43940.1107886806","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 9:40:32 AM","43940.1114823611","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:41:32 AM","43940.1121767593","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/19/2020 9:42:32 AM","43940.1128713194","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:43:32 AM","43940.1135659028","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 9:44:32 AM","43940.1142602431","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 9:45:32 AM","43940.1149545023","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/19/2020 9:46:32 AM","43940.1156489699","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/19/2020 9:47:32 AM","43940.1163436111","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:48:32 AM","43940.1170381713","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/19/2020 9:49:32 AM","43940.1177330208","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 9:50:32 AM","43940.1184266667","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 9:51:32 AM","43940.1191211227","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/19/2020 9:52:32 AM","43940.1198158449","99.91 %","99.9100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.09 %","0.0900","100 %","0000010000"
"4/19/2020 9:53:32 AM","43940.1205102546","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:54:32 AM","43940.1212048264","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:55:32 AM","43940.1218990046","99.9 %","99.9000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.1 %","0.1000","100 %","0000010000"
"4/19/2020 9:56:32 AM","43940.1225934838","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
